commodities,unit,minimum,maximum,average

Tomato Big(Nepali),KG,Rs 32.00,Rs 40.00,Rs 36.00
Tomato Small(Local),KG,Rs 32.00,Rs 36.00,Rs 34.00
Potato Red,KG,Rs 20.00,Rs 26.00,Rs 23.00
Onion Dry (Indian),KG,Rs 28.00,Rs 34.00,Rs 31.00
Cabbage(Local),KG,Rs 18.00,Rs 20.00,Rs 19.00
Cauli Local,KG,Rs 20.00,Rs 30.00,Rs 25.00
Raddish Red,KG,Rs 27.00,Rs 30.00,Rs 29.00
Raddish White(Local),KG,Rs 10.00,Rs 10.00,Rs 10.00
Brinjal Long,KG,Rs 30.00,Rs 32.00,Rs 31.00
Green Peas,KG,Rs 24.00,Rs 40.00,Rs 32.00
French Bean(Local),KG,Rs 56.00,Rs 60.00,Rs 58.00
Bitter Gourd,KG,Rs 80.00,Rs 90.00,Rs 85.00
Bottle Gourd,KG,Rs 30.00,Rs 30.00,Rs 30.00
Okara,KG,Rs 140.00,Rs 140.00,Rs 140.00
Brocauli,KG,Rs 30.00,Rs 40.00,Rs 35.00
Apple(Jholey),KG,Rs 110.00,Rs 170.00,Rs 140.00
Banana,Per Dozen,Rs 60.00,Rs 90.00,Rs 75.00
Lime,KG,Rs 200.00,Rs 400.00,Rs 300.00
Grapes(Green),KG,Rs 130.00,Rs 170.00,Rs 150.00
Orange(Nepali),KG,Rs 80.00,Rs 90.00,Rs 85.00
Cucumber(Local),KG,Rs 20.00,Rs 26.00,Rs 23.00
Ginger,KG,Rs 100.00,Rs 130.00,Rs 115.00
Chilli Dry,KG,Rs 200.00,Rs 230.00,Rs 215.00
Chilli Green,KG,Rs 40.00,Rs 42.00,Rs 41.00
Garlic Dry Chinese,KG,Rs 85.00,Rs 100.00,Rs 94.00
Fish Fresh,KG,Rs 200.00,Rs 300.00,Rs 243.00
